t,x,y,z
91.82,-8.7312,-11.839,22.9452
91.83,-9.04214,-12.1486,23.3936
91.84,-9.35148,-12.4266,23.8936
91.85,-9.65601,-12.6655,24.4421
91.86,-9.95211,-12.8579,25.0342
91.87,-10.2358,-12.9963,25.6638
91.88,-10.5027,-13.0741,26.3232
91.89,-10.7485,-13.0853,27.0028
91.9,-10.9686,-13.0255,27.6922
91.91,-11.1584,-12.8917,28.3792
91.92,-11.3139,-12.6831,29.0513
91.93,-11.4311,-12.401,29.6953
91.94,-11.5069,-12.0491,30.2985
91.95,-11.5389,-11.6334,30.8485
91.96,-11.5255,-11.1621,31.3346
91.97,-11.4662,-10.6451,31.7476
91.98,-11.3616,-10.0937,32.0806
91.99,-11.2133,-9.52009,32.3292
92,-11.024,-8.93653,32.4912
92.01,-10.7972,-8.35502,32.5672
92.02,-10.5371,-7.7867,32.5597
92.03,-10.2488,-7.2414,32.4734
92.04,-9.93746,-6.72741,32.3143
92.05,-9.60863,-6.25128,32.0896
92.06,-9.26782,-5.81779,31.8069
92.07,-8.92038,-5.43006,31.4742
92.08,-8.57138,-5.08965,31.0996
92.09,-8.22551,-4.79679,30.6905
92.1,-7.88695,-4.55065,30.2542
92.11,-7.55939,-4.34954,29.7968
92.12,-7.24594,-4.19116,29.3244
92.13,-6.94921,-4.07285,28.8418
92.14,-6.67128,-3.99173,28.3536
92.15,-6.41376,-3.94487,27.8634
92.16,-6.17783,-3.92942,27.3746
92.17,-5.96429,-3.9427,26.8898
92.18,-5.77362,-3.98222,26.4115
92.19,-5.60604,-4.0458,25.9416
92.2,-5.46154,-4.1315,25.4821
92.21,-5.33995,-4.23771,25.0344
92.22,-5.24098,-4.36307,24.6
92.23,-5.16423,-4.50652,24.1801
92.24,-5.10928,-4.66724,23.7762
92.25,-5.07567,-4.84462,23.3894
92.26,-5.06292,-5.03828,23.021
92.27,-5.07059,-5.24797,22.6722
92.28,-5.09826,-5.4736,22.3445
92.29,-5.14554,-5.71518,22.0391
92.3,-5.21208,-5.97276,21.7577
92.31,-5.29758,-6.24646,21.5019
92.32,-5.40177,-6.53634,21.2734
92.33,-5.52442,-6.84244,21.0741
92.34,-5.66531,-7.16467,20.9062
92.35,-5.82422,-7.50281,20.7717
92.36,-6.00094,-7.85641,20.6731
92.37,-6.19522,-8.22475,20.6129
92.38,-6.40673,-8.60679,20.5937
92.39,-6.63508,-9.00105,20.6183
92.4,-6.87973,-9.40559,20.6895
92.41,-7.13999,-9.81789,20.81
92.42,-7.41497,-10.2348,20.9825
92.43,-7.70353,-10.6525,21.2095
92.44,-8.00423,-11.0663,21.4932
92.45,-8.31529,-11.4708,21.8352
92.46,-8.63455,-11.8599,22.2365
92.47,-8.95942,-12.2265,22.6972
92.48,-9.28687,-12.5629,23.2163
92.49,-9.61338,-12.8609,23.7914
92.5,-9.93498,-13.112,24.4186
92.51,-10.2472,-13.3075,25.0922
92.52,-10.5454,-13.4391,25.8048
92.53,-10.8243,-13.4993,26.5469
92.54,-11.0786,-13.4818,27.3073
92.55,-11.3031,-13.382,28.0732
92.56,-11.4927,-13.1972,28.8304
92.57,-11.6425,-12.9276,29.564
92.58,-11.7484,-12.5759,30.2588
92.59,-11.807,-12.1477,30.9004
92.6,-11.8159,-11.6512,31.4752
92.61,-11.7739,-11.0973,31.9716
92.62,-11.6808,-10.4985,32.3806
92.63,-11.5381,-9.86875,32.6957
92.64,-11.348,-9.22242,32.9135
92.65,-11.1143,-8.57379,33.0337
92.66,-10.8416,-7.93628,33.0588
92.67,-10.5352,-7.32188,32.9934
92.68,-10.201,-6.74078,32.8444
92.69,-9.84522,-6.20107,32.6198
92.7,-9.47422,-5.70872,32.3288
92.71,-9.09413,-5.26763,31.9805
92.72,-8.71081,-4.87976,31.5843
92.73,-8.32964,-4.54546,31.149
92.74,-7.95549,-4.26372,30.6828
92.75,-7.5926,-4.0325,30.1933
92.76,-7.24457,-3.84899,29.6869
92.77,-6.91437,-3.70996,29.1695
92.78,-6.60438,-3.61189,28.6458
92.79,-6.31639,-3.55125,28.12
92.8,-6.0517,-3.52458,27.5957
92.81,-5.81118,-3.52865,27.0757
92.82,-5.5953,-3.56049,26.5625
92.83,-5.40423,-3.61748,26.0581
92.84,-5.23789,-3.69733,25.5643
92.85,-5.096,-3.79811,25.0825
92.86,-4.97815,-3.91825,24.6141
92.87,-4.88384,-4.0565,24.1602
92.88,-4.81249,-4.21191,23.7221
92.89,-4.76353,-4.38382,23.3008
92.9,-4.73636,-4.57182,22.8974
92.91,-4.73044,-4.7757,22.5131
92.92,-4.74525,-4.99544,22.149
92.93,-4.78033,-5.23115,21.8063
92.94,-4.83529,-5.48306,21.4866
92.95,-4.90979,-5.75148,21.1912
92.96,-5.00355,-6.03674,20.9217
92.97,-5.11636,-6.33918,20.6801
92.98,-5.24806,-6.65907,20.4681
92.99,-5.39853,-6.99659,20.2881
93,-5.56764,-7.35177,20.1423
93.01,-5.75532,-7.72442,20.0334
93.02,-5.96142,-8.11408,19.964
93.03,-6.18578,-8.51992,19.9371
93.04,-6.42815,-8.94069,19.9558
93.05,-6.68814,-9.37461,20.0233
93.06,-6.96523,-9.81927,20.1429
93.07,-7.25866,-10.2716,20.318
93.08,-7.56743,-10.7276,20.5515
93.09,-7.8902,-11.1826,20.8464
93.1,-8.22527,-11.6308,21.205
93.11,-8.57051,-12.0654,21.6292
93.12,-8.92329,-12.4787,22.1197
93.13,-9.28046,-12.8622,22.6762
93.14,-9.6383,-13.2064,23.2968
93.15,-9.99255,-13.5013,23.9779
93.16,-10.3384,-13.7368,24.714
93.17,-10.6704,-13.9028,25.4972
93.18,-10.9829,-13.9899,26.3173
93.19,-11.2697,-13.9902,27.162
93.2,-11.5249,-13.8973,28.0168
93.21,-11.7423,-13.7076,28.8655
93.22,-11.9161,-13.4202,29.6906
93.23,-12.0415,-13.0377,30.4744
93.24,-12.1142,-12.5661,31.1995
93.25,-12.1311,-12.0148,31.8499
93.26,-12.0906,-11.3963,32.4117
93.27,-11.9924,-10.7254,32.8739
93.28,-11.8379,-10.0185,33.229
93.29,-11.6297,-9.29277,33.473
93.3,-11.3721,-8.56517,33.6057
93.31,-11.0703,-7.85153,33.6303
93.32,-10.7305,-7.16588,33.5529
93.33,-10.3597,-6.52,33.3818
93.34,-9.96501,-5.92302,33.127
93.35,-9.55371,-5.38147,32.7992
93.36,-9.13287,-4.89931,32.4096
93.37,-8.70914,-4.47825,31.9691
93.38,-8.28861,-4.11803,31.4879
93.39,-7.8767,-3.81688,30.9754
93.4,-7.47807,-3.57184,30.4398
93.41,-7.09663,-3.37921,29.8883
93.42,-6.73552,-3.2348,29.3272
93.43,-6.39719,-3.13426,28.7615
93.44,-6.08343,-3.07326,28.1956
93.45,-5.79547,-3.04767,27.6327
93.46,-5.53404,-3.05367,27.0759
93.47,-5.29944,-3.0878,26.5274
93.48,-5.09166,-3.14706,25.989
93.49,-4.91039,-3.22886,25.4622
93.5,-4.75516,-3.33107,24.9485
93.51,-4.62535,-3.45194,24.4488
93.52,-4.52024,-3.59016,23.9642
93.53,-4.43908,-3.74473,23.4956
93.54,-4.38112,-3.91501,23.0438
93.55,-4.34562,-4.10062,22.6099
93.56,-4.3319,-4.30146,22.1947
93.57,-4.33934,-4.51762,21.7992
93.58,-4.36739,-4.74937,21.4245
93.59,-4.41559,-4.99714,21.0718
93.6,-4.48359,-5.26146,20.7425
93.61,-4.57109,-5.54292,20.4379
93.62,-4.6779,-5.84216,20.1598
93.63,-4.80391,-6.1598,19.9099
93.64,-4.94908,-6.49642,19.6904
93.65,-5.11339,-6.8525,19.5036
93.66,-5.29692,-7.22835,19.3519
93.67,-5.4997,-7.62408,19.2382
93.68,-5.7218,-8.03949,19.1656
93.69,-5.96323,-8.47401,19.1372
93.7,-6.22392,-8.92659,19.1568
93.71,-6.50368,-9.39562,19.228
93.72,-6.80216,-9.87879,19.3547
93.73,-7.11877,-10.373,19.541
93.74,-7.45266,-10.8742,19.7907
93.75,-7.8026,-11.3773,20.1075
93.76,-8.16696,-11.876,20.4947
93.77,-8.54361,-12.3629,20.955
93.78,-8.92983,-12.8294,21.49
93.79,-9.32231,-13.2655,22.1
93.8,-9.71702,-13.6603,22.7839
93.81,-10.1093,-14.002,23.5382
93.82,-10.4937,-14.2783,24.3572
93.83,-10.8641,-14.477,25.2324
93.84,-11.2139,-14.5864,26.1527
93.85,-11.5362,-14.5964,27.1039
93.86,-11.8236,-14.499,28.0689
93.87,-12.0689,-14.289,29.0287
93.88,-12.2654,-13.9651,29.9627
93.89,-12.407,-13.5299,30.8494
93.9,-12.4885,-12.9906,31.6679
93.91,-12.5064,-12.3584,32.399
93.92,-12.4585,-11.6487,33.0262
93.93,-12.3447,-10.8796,33.5365
93.94,-12.1663,-10.0711,33.9216
93.95,-11.927,-9.24421,34.1774
93.96,-11.6317,-8.41924,34.3049
93.97,-11.2869,-7.615,34.3087
93.98,-10.9,-6.84779,34.1973
93.99,-10.4793,-6.1309,33.9817
94,-10.0332,-5.47426,33.6743
94.01,-9.57026,-4.88445,33.2887
94.02,-9.09865,-4.36497,32.8382
94.03,-8.62593,-3.91658,32.3358
94.04,-8.15892,-3.53783,31.7931
94.05,-7.70355,-3.22559,31.2207
94.06,-7.26484,-2.97551,30.6277
94.07,-6.84689,-2.7825,30.0219
94.08,-6.45289,-2.64115,29.4095
94.09,-6.0852,-2.54596,28.7958
94.1,-5.74547,-2.49167,28.1848
94.11,-5.43467,-2.47332,27.5799
94.12,-5.15327,-2.48646,26.9835
94.13,-4.90125,-2.52714,26.3976
94.14,-4.67828,-2.59195,25.8238
94.15,-4.48375,-2.67806,25.2632
94.16,-4.31685,-2.78312,24.7168
94.17,-4.17668,-2.90532,24.1855
94.18,-4.06225,-3.04327,23.6699
94.19,-3.97255,-3.196,23.1706
94.2,-3.90662,-3.36291,22.6882
94.21,-3.86351,-3.54372,22.2235
94.22,-3.84239,-3.73843,21.777
94.23,-3.84249,-3.94729,21.3496
94.24,-3.86315,-4.17074,20.942
94.25,-3.90384,-4.40943,20.5553
94.26,-3.96415,-4.66409,20.1904
94.27,-4.04375,-4.93562,19.8487
94.28,-4.14247,-5.22494,19.5315
94.29,-4.26024,-5.53306,19.2405
94.3,-4.39706,-5.86096,18.9774
94.31,-4.55307,-6.20961,18.7445
94.32,-4.72845,-6.57986,18.544
94.33,-4.92344,-6.97247,18.3787
94.34,-5.13835,-7.38795,18.2514
94.35,-5.37346,-7.82657,18.1657
94.36,-5.62906,-8.2882,18.125
94.37,-5.90535,-8.77225,18.1335
94.38,-6.20245,-9.27755,18.1954
94.39,-6.52032,-9.80217,18.3155
94.4,-6.85869,-10.3433,18.4985
94.41,-7.21701,-10.8972,18.7494
94.42,-7.59435,-11.4587,19.0731
94.43,-7.98934,-12.0215,19.4741
94.44,-8.40005,-12.5777,19.9566
94.45,-8.8239,-13.1179,20.5237
94.46,-9.25761,-13.6308,21.1774
94.47,-9.69703,-14.104,21.9177
94.48,-10.1372,-14.5235,22.7426
94.49,-10.5722,-14.8744,23.6472
94.5,-10.9952,-15.1413,24.6232
94.51,-11.3987,-15.3093,25.659
94.52,-11.7745,-15.3645,26.7391
94.53,-12.1138,-15.2956,27.8441
94.54,-12.4079,-15.0943,28.9518
94.55,-12.6483,-14.7571,30.0372
94.56,-12.8272,-14.2853,31.074
94.57,-12.938,-13.6861,32.0362
94.58,-12.9755,-12.9723,32.8991
94.59,-12.9367,-12.1621,33.6416
94.6,-12.8206,-11.2774,34.2469
94.61,-12.6289,-10.3433,34.7041
94.62,-12.3652,-9.38596,35.0079
94.63,-12.0353,-8.43082,35.1594
94.64,-11.6471,-7.50138,35.165
94.65,-11.2094,-6.61786,35.0356
94.66,-10.7322,-5.79639,34.7852
94.67,-10.2257,-5.04869,34.4301
94.68,-9.70011,-4.38212,33.9872
94.69,-9.16521,-3.80004,33.4731
94.7,-8.62991,-3.30237,32.9035
94.71,-8.10217,-2.88635,32.2926
94.72,-7.58883,-2.5472,31.6527
94.73,-7.09554,-2.27882,30.9942
94.74,-6.6268,-2.07436,30.3256
94.75,-6.18601,-1.92673,29.6538
94.76,-5.77559,-1.82894,28.984
94.77,-5.39706,-1.77437,28.3204
94.78,-5.0512,-1.75695,27.666
94.79,-4.73817,-1.77128,27.023
94.8,-4.45764,-1.81266,26.3931
94.81,-4.20888,-1.87708,25.7773
94.82,-3.99091,-1.96122,25.1765
94.83,-3.80253,-2.06243,24.5912
94.84,-3.64244,-2.17861,24.0219
94.85,-3.50931,-2.30822,23.4689
94.86,-3.40178,-2.45018,22.9324
94.87,-3.31857,-2.60384,22.4126
94.88,-3.25845,-2.76891,21.9099
94.89,-3.22031,-2.9454,21.4246
94.9,-3.20316,-3.13363,20.9571
94.91,-3.20614,-3.33413,20.5079
94.92,-3.22854,-3.54765,20.0774
94.93,-3.2698,-3.77508,19.6664
94.94,-3.32949,-4.01751,19.2757
94.95,-3.40734,-4.2761,18.9062
94.96,-3.50322,-4.55214,18.5592
94.97,-3.61715,-4.84698,18.2358
94.98,-3.74925,-5.16204,17.9378
94.99,-3.89981,-5.49873,17.6669
95,-4.06918,-5.85847,17.4252
95.01,-4.25784,-6.24262,17.2152
95.02,-4.46633,-6.65241,17.0396
95.03,-4.69526,-7.08895,16.9018
95.04,-4.94528,-7.55305,16.8052
95.05,-5.21703,-8.04521,16.754
95.06,-5.51111,-8.56548,16.7527
95.07,-5.82806,-9.11331,16.8064
95.08,-6.16826,-9.68738,16.9205
95.09,-6.5319,-10.2855,17.1011
95.1,-6.91888,-10.9041,17.3543
95.11,-7.32872,-11.5387,17.6866
95.12,-7.76046,-12.1826,18.1044
95.13,-8.21252,-12.8278,18.6138
95.14,-8.68262,-13.464,19.2202
95.15,-9.16759,-14.0787,19.9279
95.16,-9.66328,-14.6572,20.7392
95.17,-10.1644,-15.1829,21.654
95.18,-10.6646,-15.6372,22.6691
95.19,-11.1562,-16.0005,23.7772
95.2,-11.6304,-16.2528,24.9663
95.21,-12.0773,-16.375,26.2196
95.22,-12.4863,-16.3503,27.515
95.23,-12.8463,-16.1656,28.8255
95.24,-13.1465,-15.8134,30.1202
95.25,-13.3764,-15.2928,31.3655
95.26,-13.527,-14.6108,32.5273
95.27,-13.5912,-13.782,33.5732
95.28,-13.5641,-12.8288,34.4744
95.29,-13.444,-11.7794,35.2084
95.3,-13.2321,-10.6663,35.7602
95.31,-12.9328,-9.52386,36.1231
95.32,-12.5532,-8.38559,36.2989
95.33,-12.1028,-7.28213,36.2967
95.34,-11.593,-6.23943,36.1317
95.35,-11.0363,-5.27762,35.8233
95.36,-10.4456,-4.41068,35.3935
95.37,-9.83351,-3.64653,34.8645
95.38,-9.21204,-2.98775,34.2582
95.39,-8.59206,-2.43252,33.5941
95.4,-7.98305,-1.97561,32.8898
95.41,-7.39297,-1.60949,32.1599
95.42,-6.82823,-1.32522,31.4161
95.43,-6.29376,-1.11324,30.668
95.44,-5.79309,-0.963965,29.9227
95.45,-5.32852,-0.868239,29.1853
95.46,-4.90129,-0.817598,28.4597
95.47,-4.51177,-0.804454,27.7483
95.48,-4.15961,-0.822172,27.0528
95.49,-3.84391,-0.865079,26.3741
95.5,-3.56335,-0.928434,25.7128
95.51,-3.31636,-1.00836,25.0689
95.52,-3.10114,-1.10177,24.4426
95.53,-2.91585,-1.20628,23.8336
95.54,-2.7586,-1.32012,23.2418
95.55,-2.62755,-1.44207,22.6668
95.56,-2.52094,-1.57136,22.1086
95.57,-2.43711,-1.70762,21.5669
95.58,-2.37456,-1.85081,21.0415
95.59,-2.33194,-2.00119,20.5325
95.6,-2.30805,-2.15926,20.0398
95.61,-2.30187,-2.32572,19.5634
95.62,-2.31256,-2.50147,19.1036
95.63,-2.33946,-2.68754,18.6604
95.64,-2.38204,-2.88513,18.2342
95.65,-2.43999,-3.09555,17.8255
95.66,-2.51312,-3.32023,17.4348
95.67,-2.60143,-3.56071,17.0628
95.68,-2.70505,-3.81862,16.7103
95.69,-2.82426,-4.09571,16.3785
95.7,-2.9595,-4.39377,16.0686
95.71,-3.11133,-4.71468,15.7822
95.72,-3.28042,-5.0604,15.521
95.73,-3.46761,-5.43286,15.2872
95.74,-3.6738,-5.83405,15.0833
95.75,-3.90001,-6.26587,14.9125
95.76,-4.14735,-6.73015,14.778
95.77,-4.41697,-7.2285,14.684
95.78,-4.71006,-7.7623,14.6351
95.79,-5.02781,-8.33248,14.6366
95.8,-5.37136,-8.93944,14.6945
95.81,-5.74174,-9.58279,14.8156
95.82,-6.13981,-10.2612,15.0074
95.83,-6.56615,-10.9719,15.278
95.84,-7.02095,-11.7107,15.6364
95.85,-7.50389,-12.4713,16.0916
95.86,-8.01397,-13.2451,16.6529
95.87,-8.54934,-14.0208,17.3292
95.88,-9.1071,-14.7839,18.1285
95.89,-9.68309,-15.5167,19.0568
95.9,-10.2717,-16.1979,20.1177
95.91,-10.8656,-16.8034,21.3105
95.92,-11.4559,-17.3063,22.6299
95.93,-12.0318,-17.6781,24.0637
95.94,-12.5808,-17.8907,25.5927
95.95,-13.089,-17.9179,27.1899
95.96,-13.5415,-17.7383,28.8203
95.97,-13.9233,-17.3378,30.442
95.98,-14.2197,-16.7119,32.0086
95.99,-14.4177,-15.868,33.4715
96,-14.5068,-14.8254,34.7842
96.01,-14.4797,-13.6153,35.9054
96.02,-14.3336,-12.2787,36.8033
96.03,-14.07,-10.8625,37.4579
96.04,-13.6949,-9.41644,37.8621
96.05,-13.2183,-7.98822,38.0217
96.06,-12.6538,-6.62023,37.9533
96.07,-12.0172,-5.34681,37.6824
96.08,-11.3256,-4.19286,37.2394
96.09,-10.5964,-3.17364,36.657
96.1,-9.84643,-2.29549,35.9674
96.11,-9.09107,-1.55728,35.2001
96.12,-8.34384,-0.952157,34.3811
96.13,-7.61615,-0.469292,33.5317
96.14,-6.91715,-0.0955203,32.6692
96.15,-6.2538,0.183356,31.8063
96.16,-5.63105,0.381548,30.9525
96.17,-5.05206,0.512578,30.1142
96.18,-4.51844,0.588831,29.2957
96.19,-4.03054,0.621316,28.4992
96.2,-3.5877,0.619579,27.7258
96.21,-3.18849,0.591718,26.976
96.22,-2.83092,0.544473,26.2492
96.23,-2.51257,0.483343,25.5449
96.24,-2.23083,0.412734,24.8622
96.25,-1.98293,0.336099,24.2002
96.26,-1.7661,0.256076,23.5579
96.27,-1.5776,0.174625,22.9344
96.28,-1.4148,0.093136,22.329
96.29,-1.27521,0.012536,21.7407
96.3,-1.15651,-0.0666242,21.1689
96.31,-1.05655,-0.144095,20.613
96.32,-0.9734,-0.219867,20.0724
96.33,-0.905295,-0.294118,19.5466
96.34,-0.850675,-0.36717,19.0351
96.35,-0.808165,-0.43946,18.5375
96.36,-0.776564,-0.511512,18.0534
96.37,-0.754838,-0.583919,17.5825
96.38,-0.742114,-0.657327,17.1244
96.39,-0.737662,-0.732428,16.6788
96.4,-0.740892,-0.809952,16.2456
96.41,-0.75134,-0.890666,15.8243
96.42,-0.768662,-0.975374,15.4149
96.43,-0.792623,-1.06492,15.0172
96.44,-0.823095,-1.16019,14.6309
96.45,-0.860048,-1.26212,14.2559
96.46,-0.903546,-1.3717,13.8922
96.47,-0.953745,-1.48999,13.5398
96.48,-1.01089,-1.61812,13.1985
96.49,-1.07532,-1.7573,12.8686
96.5,-1.14744,-1.90884,12.5501
96.51,-1.22778,-2.07417,12.2431
96.52,-1.31694,-2.25481,11.9481
96.53,-1.41561,-2.45244,11.6655
96.54,-1.52459,-2.66886,11.3956
96.55,-1.64478,-2.90604,11.1393
96.56,-1.77719,-3.16612,10.8974
96.57,-1.92296,-3.45141,10.6711
96.58,-2.08332,-3.76442,10.4616
96.59,-2.25966,-4.10782,10.2706
96.6,-2.45348,-4.4845,10.1002
96.61,-2.66644,-4.89751,9.95287
96.62,-2.90032,-5.35007,9.83165
96.63,-3.15705,-5.84552,9.74019
96.64,-3.43872,-6.38724,9.68287
96.65,-3.74751,-6.97863,9.66496
96.66,-4.08573,-7.62292,9.69273
96.67,-4.45575,-8.32305,9.7736
96.68,-4.85999,-9.08139,9.91633
96.69,-5.3008,-9.89948,10.1311
96.7,-5.78043,-10.7776,10.4297
96.71,-6.30084,-11.7144,10.8256
96.72,-6.86356,-12.7059,11.3338
96.73,-7.46946,-13.7451,11.971
96.74,-8.11848,-14.8211,12.7548
96.75,-8.80928,-15.9178,13.7033
96.76,-9.53884,-17.0132,14.834
96.77,-10.302,-18.0784,16.1624
96.78,-11.0911,-19.0773,17.6997
96.79,-11.8951,-19.9659,19.4502
96.8,-12.6999,-20.6943,21.4085
96.81,-13.4874,-21.2077,23.5561
96.82,-14.2362,-21.4508,25.8586
96.83,-14.9217,-21.3728,28.2642
96.84,-15.5173,-20.9337,30.7037
96.85,-15.996,-20.1112,33.0935
96.86,-16.3323,-18.9069,35.3413
96.87,-16.5046,-17.3494,37.3546
96.88,-16.4973,-15.495,39.051
96.89,-16.3031,-13.4228,40.3674
96.9,-15.9234,-11.2269,41.2675
96.91,-15.3688,-9.00546,41.7447
96.92,-14.6582,-6.85062,41.8208
96.93,-13.8165,-4.83914,41.5406
96.94,-12.8728,-3.02719,40.9641
96.95,-11.8576,-1.44855,40.1577
96.96,-10.8006,-0.116188,39.1869
96.97,-9.72925,0.974083,38.111
96.98,-8.66716,1.83894,36.9795
96.99,-7.63377,2.50288,35.8311
97,-6.64412,2.99425,34.6942
97.01,-5.70905,3.34214,33.588
97.02,-4.83567,3.57434,32.5241
97.03,-4.02787,3.7161,31.5089
97.04,-3.28692,3.7895,30.5445
97.05,-2.61203,3.8133,29.6303
97.06,-2.00086,3.80309,28.7641
97.07,-1.44994,3.77161,27.9429
97.08,-0.95505,3.72902,27.1633
97.09,-0.511512,3.68341,26.4218
97.1,-0.114409,3.64105,25.7154
97.11,0.241231,3.60676,25.0411
97.12,0.560308,3.58425,24.3965
97.13,0.847563,3.57625,23.7795
97.14,1.10751,3.58485,23.1884
97.15,1.3444,3.61157,22.6218
97.16,1.56222,3.65756,22.0787
97.17,1.76465,3.72369,21.5584
97.18,1.95512,3.81064,21.0602
97.19,2.13676,3.91902,20.5841
97.2,2.3125,4.04936,20.1299
97.21,2.48499,4.20221,19.6979
97.22,2.65673,4.37813,19.2884
97.23,2.83001,4.57775,18.902
97.24,3.00697,4.80176,18.5397
97.25,3.18962,5.05092,18.2024
97.26,3.37984,5.32604,17.8916
97.27,3.57944,5.62799,17.6088
97.28,3.79011,5.95767,17.3561
97.29,4.01348,6.31596,17.1356
97.3,4.25111,6.70369,16.9501
97.31,4.50448,7.12158,16.8027
97.32,4.77498,7.57016,16.6968
97.33,5.06393,8.04965,16.6365
97.34,5.3725,8.5599,16.6264
97.35,5.70172,9.10021,16.6713
97.36,6.05243,9.66915,16.7769
97.37,6.42521,10.2644,16.949
97.38,6.8203,10.8826,17.1941
97.39,7.23754,11.5189,17.5187
97.4,7.67625,12.167,17.9293
97.41,8.13513,12.8186,18.4324
97.42,8.61212,13.4635,19.0337
97.43,9.10427,14.0892,19.7376
97.44,9.6076,14.6809,20.547
97.45,10.117,15.2217,21.4623
97.46,10.6262,15.6928,22.4807
97.47,11.1276,16.0739,23.5954
97.48,11.6124,16.3447,24.7949
97.49,12.0706,16.485,26.0626
97.5,12.4915,16.4773,27.3764
97.51,12.8639,16.3074,28.7092
97.52,13.1765,15.9669,30.0297
97.53,13.4186,15.4539,31.3037
97.54,13.5807,14.7746,32.4959
97.55,13.6552,13.9434,33.5728
97.56,13.6371,12.9824,34.5043
97.57,13.5241,11.9202,35.2666
97.58,13.3172,10.7901,35.8436
97.59,13.0206,9.62714,36.2278
97.6,12.6413,8.46615,36.4202
97.61,12.1891,7.33888,36.43
97.62,11.6754,6.27238,36.2724
97.63,11.1129,5.28775,35.9673
97.64,10.5148,4.39966,35.5371
97.65,9.8941,3.61657,35.0049
97.66,9.2632,2.94131,34.393
97.67,8.63323,2.3721,33.7219
97.68,8.01398,1.90365,33.0096
97.69,7.41364,1.52821,32.2711
97.7,6.83883,1.23657,31.5187
97.71,6.29463,1.01888,30.762
97.72,5.78467,0.865229,30.0084
97.73,5.31134,0.766166,29.2632
97.74,4.8759,0.712954,28.5301
97.75,4.47874,0.697762,27.8118
97.76,4.11948,0.713745,27.1097
97.77,3.7972,0.755049,26.4249
97.78,3.51054,0.816783,25.7578
97.79,3.25786,0.894945,25.1085
97.8,3.03733,0.986347,24.477
97.81,2.84702,1.08852,23.8629
97.82,2.68498,1.19963,23.2662
97.83,2.54932,1.31839,22.6864
97.84,2.43821,1.44398,22.1234
97.85,2.34993,1.576,21.5768
97.86,2.28292,1.71437,21.0466
97.87,2.23578,1.85931,20.5326
97.88,2.20724,2.01128,20.0347
97.89,2.19626,2.17097,19.5529
97.9,2.20192,2.33922,19.0872
97.91,2.22351,2.51705,18.638
97.92,2.26047,2.70561,18.2053
97.93,2.31244,2.9062,17.7895
97.94,2.37918,3.1202,17.3911
97.95,2.46065,3.34913,17.0106
97.96,2.55693,3.59459,16.6489
97.97,2.66828,3.8583,16.3069
97.98,2.79509,4.14205,15.9855
97.99,2.93787,4.44773,15.6863
98,3.0973,4.77728,15.4109
98.01,3.27415,5.1327,15.1611
98.02,3.46933,5.51603,14.9392
98.03,3.68384,5.92929,14.748
98.04,3.9188,6.37445,14.5906
98.05,4.17538,6.85337,14.4708
98.06,4.45482,7.36769,14.3927
98.07,4.75838,7.91876,14.3614
98.08,5.0873,8.50748,14.3824
98.09,5.44279,9.13412,14.4622
98.1,5.82589,9.79812,14.6079
98.11,6.23748,10.4978,14.8275
98.12,6.67808,11.2301,15.1297
98.13,7.14784,11.9902,15.5237
98.14,7.6463,12.7712,16.0191
98.15,8.17228,13.5634,16.6255
98.16,8.72364,14.3543,17.3521
98.17,9.29711,15.1282,18.2069
98.18,9.88806,15.8657,19.1956
98.19,10.4903,16.5439,20.321
98.2,11.0958,17.1367,21.5814
98.21,11.6949,17.6157,22.9693
98.22,12.2758,17.9511,24.4705
98.23,12.8252,18.1139,26.0627
98.24,13.3284,18.0778,27.7152
98.25,13.7698,17.8227,29.3894
98.26,14.1339,17.3365,31.0401
98.27,14.4057,16.6183,32.6177
98.28,14.5725,15.6797,34.0719
98.29,14.6244,14.5453,35.3556
98.3,14.5554,13.2512,36.4289
98.31,14.3639,11.8429,37.2626
98.32,14.053,10.3708,37.8406
98.33,13.6307,8.88653,38.1607
98.34,13.1087,7.43822,38.2335
98.35,12.5021,6.06715,38.0803
98.36,11.8277,4.80542,37.7302
98.37,11.1036,3.67494,37.2162
98.38,10.3478,2.68767,36.5727
98.39,9.57701,1.84675,35.8324
98.4,8.80649,1.1482,35.0245
98.41,8.04935,0.582813,34.1742
98.42,7.31639,0.137985,33.3017
98.43,6.61611,-0.200701,32.4228
98.44,5.95477,-0.448215,31.5492
98.45,5.33662,-0.619165,30.689
98.46,4.76418,-0.727175,29.8478
98.47,4.23848,-0.784533,29.0287
98.48,3.75935,-0.802018,28.2334
98.49,3.32571,-0.788869,27.4626
98.5,2.93574,-0.752848,26.7161
98.51,2.58716,-0.700348,25.9933
98.52,2.27733,-0.636545,25.2933
98.53,2.00343,-0.565541,24.615
98.54,1.76256,-0.490527,23.9574
98.55,1.55186,-0.413916,23.3196
98.56,1.36849,-0.337479,22.7006
98.57,1.20979,-0.262459,22.0994
98.58,1.07323,-0.18967,21.5153
98.59,0.956464,-0.119583,20.9476
98.6,0.857338,-0.0524008,20.3956
98.61,0.773898,0.0118868,19.8588
98.62,0.704382,0.0734495,19.3365
98.63,0.647219,0.132579,18.8284
98.64,0.601021,0.189658,18.3339
98.65,0.564569,0.245134,17.8527
98.66,0.536808,0.299503,17.3844
98.67,0.51683,0.353295,16.9287
98.68,0.503867,0.407065,16.4851
